lat,lon,temp_avg,temp_min,temp_max,pm_1_avg,pm_1_min,pm_1_max,pm_2_5_avg,pm_2_5_min,pm_2_5_max,pm_10_avg,pm_10_min,pm_10_max,hum_avg,hum_min,hum_max,date
52.213,4.844,12.927443,12.927443,12.927443,7.6958637,7.6958637,7.6958637,8.142519,8.142519,8.142519,8.147927,8.147927,8.147927,71.76317,71.76317,71.76317,2022-11-04
52.194,4.845,12.850003,12.850003,12.850003,16.711132,16.711132,16.711132,17.695019,17.695019,17.695019,17.723885,17.723885,17.723885,67.55626,67.55626,67.55626,2022-11-04
52.212,4.845,13.620393,13.605706,13.63508,2.3959763,1.940279,2.8516736,2.7108269,2.2005205,3.2211332,2.9272177,2.3821964,3.4722393,66.40039,66.215,66.585785,2022-11-04
52.194,4.846,9.859235,9.859235,9.859235,12.951216,12.951216,12.951216,13.695422,13.695422,13.695422,13.695422,13.695422,13.695422,76.180664,76.180664,76.180664,2022-11-04
52.195,4.846,12.919432,12.919432,12.919432,16.757212,16.757212,16.757212,17.72012,17.72012,17.72012,17.72012,17.72012,17.72012,67.34569,67.34569,67.34569,2022-11-04
52.212,4.846,13.321317,12.967498,13.675135,3.7374866,1.0864766,6.3884964,3.9951606,1.2347164,6.7556047,4.0475693,1.3395199,6.7556186,70.37308,69.190506,71.55565,2022-11-04
52.195,4.847,11.397345,9.832532,12.962157,13.184393,12.349353,14.019433,13.965622,13.106221,14.825023,13.994475,13.163928,14.825023,72.44449,67.454025,77.43495,2022-11-04
52.212,4.847,13.46863,12.927443,13.747234,2.7831516,0.7563377,6.7864556,2.982883,0.8584369,7.176422,3.0314984,0.93005544,7.176422,70.00941,68.563354,72.07294,2022-11-04
52.196,4.848,9.839208,9.789806,9.888609,12.3427925,12.095298,12.590287,13.23299,12.942884,13.523097,13.453999,13.129219,13.778779,78.09414,77.88814,78.30014,2022-11-04
52.212,4.848,13.529157,12.911421,13.902113,3.125954,0.902394,7.5311995,3.3528275,1.0215367,7.9677963,3.4105368,1.1037211,7.972485,69.86189,68.94177,71.16197,2022-11-04
52.196,4.849,11.347943,9.803158,12.892729,8.103329,3.681987,12.524671,8.685838,3.8935628,13.478113,8.828581,3.8935628,13.763598,72.84732,66.959625,78.735016,2022-11-04
52.197,4.849,13.034256,13.034256,13.034256,2.781224,2.781224,2.781224,2.9410398,2.9410398,2.9410398,2.9410398,2.9410398,2.9410398,66.97336,66.97336,66.97336,2022-11-04
52.212,4.849,13.400091,12.954146,13.846036,4.2525606,0.57405907,7.9310617,4.5198417,0.6502729,8.38941,4.547832,0.7030687,8.392595,70.27465,68.9021,71.6472,2022-11-04
52.197,4.85,10.898883,9.832532,13.004882,8.890744,2.7932298,12.32947,9.415819,2.9537354,13.07664,9.433154,2.9537354,13.123896,74.24327,66.84671,78.54733,2022-11-04
52.212,4.85,13.590575,12.967498,13.915465,2.9488502,0.49325463,7.835246,3.1430295,0.55749285,8.285699,3.173235,0.6013333,8.285968,69.47381,67.45097,72.06073,2022-11-04
52.198,4.851,11.385996,9.645609,13.090333,7.2837577,2.7439835,12.002399,7.702418,2.9016593,12.692516,7.7025614,2.9016593,12.69304,71.03226,66.73074,75.73662,2022-11-04
52.212,4.851,13.457503,12.940794,13.974212,4.4943814,0.64250994,8.346253,4.7768703,0.7258659,8.827875,4.806467,0.782581,8.830353,69.31638,66.933685,71.69908,2022-11-04
52.199,4.852,11.402685,9.616235,13.189135,7.1110115,3.0343227,11.1877,7.519627,3.208682,11.830572,7.519627,3.208682,11.830572,70.71564,66.85892,74.57236,2022-11-04
52.204,4.852,13.887871,13.835355,13.934157,0.9330015,0.8780788,0.9733106,1.1129657,1.0438486,1.1636496,1.2672874,1.1846888,1.3278137,88.40212,88.336,88.50842,2022-11-04
52.205,4.852,13.920805,13.920805,13.920805,1.0636724,1.0636724,1.0636724,1.2767024,1.2767024,1.2767024,1.4622387,1.4622387,1.4622387,88.4718,88.4718,88.4718,2022-11-04
52.212,4.852,13.709849,12.967498,14.145113,3.1894107,0.76057833,7.9111133,3.4129002,0.8596447,8.365909,3.4620216,0.9272613,8.366158,68.52063,66.897064,71.63957,2022-11-04
52.199,4.853,11.303215,9.461356,13.173113,7.16315,2.7409692,11.704561,7.574761,2.8984716,12.377132,7.574761,2.8984716,12.377132,70.88196,66.37979,75.71068,2022-11-04
52.205,4.853,13.851377,13.808651,13.894102,1.2859898,1.2512529,1.3207266,1.5359808,1.4936534,1.5783082,1.7510571,1.7018975,1.8002168,88.153656,88.15137,88.155945,2022-11-04
52.212,4.853,13.780169,12.954146,14.227893,2.8575108,0.64698875,7.2569885,3.0508068,0.72591996,7.6740103,3.0863445,0.7769166,7.6740313,68.41128,66.83298,71.290146,2022-11-04
52.2,4.854,11.339932,9.434653,13.245212,7.7349534,3.0154712,12.454436,8.179422,3.1887472,13.170097,8.179422,3.1887472,13.170097,71.79522,66.50644,77.084,2022-11-04
52.205,4.854,13.846036,13.7953,13.87808,1.002889,0.876581,1.087331,1.1910573,1.0408858,1.2898211,1.3504943,1.1800414,1.4608243,88.03793,87.83244,88.1712,2022-11-04
52.206,4.854,14.361409,14.361409,14.361409,9.474389,9.474389,9.474389,10.018823,10.018823,10.018823,10.018837,10.018837,10.018837,60.42267,60.42267,60.42267,2022-11-04
52.211,4.854,14.425497,14.425497,14.425497,0.5745346,0.5745346,0.5745346,0.6451757,0.6451757,0.6451757,0.69113195,0.69113195,0.69113195,67.454025,67.454025,67.454025,2022-11-04
52.212,4.854,12.927443,12.927443,12.927443,7.5908756,7.5908756,7.5908756,8.040028,8.040028,8.040028,8.055856,8.055856,8.055856,71.10704,71.10704,71.10704,2022-11-04
52.2,4.855,11.44007,9.49073,13.38941,8.455292,3.490464,13.42012,8.941153,3.691034,14.191272,8.941153,3.691034,14.191272,72.089714,66.689545,77.48988,2022-11-04
52.201,4.855,11.460097,9.517433,13.402761,8.830442,3.1790926,14.481793,9.350689,3.3617706,15.339607,9.366355,3.3617706,15.370939,72.3743,66.34317,78.405426,2022-11-04
52.205,4.855,13.907454,13.894102,13.920805,0.86792463,0.8560547,0.87979454,1.0381616,1.031342,1.0449814,1.1851698,1.1849883,1.1853513,87.74623,87.57457,87.91789,2022-11-04
52.206,4.855,13.99958,13.87808,14.12108,9.389343,9.269992,9.508694,9.928876,9.802667,10.055085,9.92888,9.8026705,10.055089,61.76165,61.315323,62.207977,2022-11-04
52.211,4.855,13.7953005,12.927443,14.257267,3.0635033,0.6202011,7.7902694,3.270869,0.6973833,8.2399845,3.309135,0.74812347,8.242514,67.90315,66.19211,71.061264,2022-11-04
52.201,4.856,10.868619,9.418631,13.613717,11.092254,3.2378168,15.085607,11.738793,3.4238694,15.967063,11.749977,3.4238694,15.984907,74.72139,65.7328,79.39879,2022-11-04
52.205,4.856,14.051651,13.995574,14.107728,0.8851245,0.8753526,0.8948964,1.0805339,1.0610707,1.099997,1.2570794,1.2264652,1.2876935,87.4998,87.41588,87.583725,2022-11-04
52.207,4.856,13.815328,13.779278,13.851377,9.318085,9.2128,9.42337,9.853524,9.742189,9.964859,9.853528,9.742192,9.964863,63.56221,63.221176,63.903244,2022-11-04
52.211,4.856,13.661783,12.967498,14.356069,4.4472103,0.85275674,8.041664,4.7287784,0.95357347,8.5039835,4.760559,1.0168582,8.50426,68.75562,66.31113,71.20012,2022-11-04
52.202,4.857,11.6156435,9.434653,13.768596,9.91115,4.3676033,15.021225,10.481081,4.618576,15.884542,10.48159,4.618576,15.884746,72.55092,65.76637,79.33623,2022-11-04
52.206,4.857,14.023613,13.952849,14.094377,0.8961875,0.8525708,0.93980414,1.1055745,1.0486481,1.1625009,1.298416,1.2282947,1.3685374,87.35408,87.3289,87.37926,2022-11-04
52.207,4.857,13.482871,13.482871,13.482871,8.616679,8.616679,8.616679,9.111814,9.111814,9.111814,9.111816,9.111816,9.111816,64.45105,64.45105,64.45105,2022-11-04
52.208,4.857,13.413443,13.413443,13.413443,7.9936876,7.9936876,7.9936876,8.453024,8.453024,8.453024,8.453027,8.453027,8.453027,65.043106,65.043106,65.043106,2022-11-04
52.211,4.857,13.940388,12.967498,14.454871,3.4048688,0.88886774,8.289819,3.6371834,0.99094045,8.766195,3.681964,1.0532256,8.766228,67.53286,64.99274,71.92796,2022-11-04
52.203,4.858,10.987003,9.517433,13.883421,13.221812,7.594502,16.305077,13.981573,8.0309,17.242004,13.98158,8.0309,17.242004,75.2285,65.76637,80.09918,2022-11-04
52.206,4.858,14.143778,14.094377,14.193179,0.7082467,0.56745327,0.8490401,0.8657816,0.69250256,1.0390606,1.0084828,0.80540806,1.2115575,87.15495,87.1046,87.20531,2022-11-04
52.207,4.858,14.163805,14.163805,14.163805,0.65807295,0.65807295,0.65807295,0.8215481,0.8215481,0.8215481,0.97502524,0.97502524,0.97502524,86.819244,86.819244,86.819244,2022-11-04
52.208,4.858,13.282597,13.282597,13.282597,7.854393,7.854393,7.854393,8.305725,8.305725,8.305725,8.305728,8.305728,8.305728,65.53291,65.53291,65.53291,2022-11-04
52.212,4.858,13.921949,12.884718,14.724574,3.7804203,0.58605653,8.192442,4.0248723,0.6596288,8.663199,4.0581164,0.7083562,8.663199,68.48705,64.849304,71.61516,2022-11-04
52.213,4.858,13.997578,12.967498,15.077058,3.5281892,0.42191508,6.6414742,3.7474766,0.4767705,7.02311,3.767688,0.5141579,7.02311,67.80078,64.19165,71.27336,2022-11-04
52.203,4.859,11.692415,9.560158,13.824673,12.912639,9.578616,16.246662,13.654629,10.129025,17.180233,13.654629,10.129025,17.180233,72.94804,65.66872,80.227356,2022-11-04
52.204,4.859,13.998245,13.998245,13.998245,10.79921,10.79921,10.79921,11.419758,11.419758,11.419758,11.419758,11.419758,11.419758,65.499344,65.499344,65.499344,2022-11-04
52.207,4.859,13.744563,13.170443,14.318684,4.3703337,0.6892023,8.062202,4.68995,0.858224,8.5254755,4.7735977,1.0162911,8.525478,76.25505,65.49019,86.79178,2022-11-04
52.214,4.859,14.387044,12.841992,15.573739,3.1694236,0.6173279,6.9993253,3.3837676,0.70123297,7.4015236,3.4231217,0.7603861,7.4015236,66.95139,63.714035,71.40001,2022-11-04
52.215,4.859,14.748607,12.927443,15.787365,2.7871766,0.3284886,7.642407,2.9657695,0.37280977,8.081558,2.9882853,0.40388793,8.081558,65.69873,62.386505,71.19096,2022-11-04
52.216,4.859,16.041046,16.041046,16.041046,0.96587133,0.96587133,0.96587133,1.0851731,1.0851731,1.0851731,1.1630969,1.1630969,1.1630969,63.15251,63.15251,63.15251,2022-11-04
52.204,4.86,11.077796,9.616235,13.984893,13.889084,10.39068,15.825709,14.687183,10.987753,16.735092,14.687183,10.987753,16.735092,75.46908,65.37117,80.538635,2022-11-04
52.207,4.86,12.20035,9.747081,14.393453,9.716677,0.8782915,16.449219,10.381698,1.085231,17.424006,10.511991,1.2763392,17.61397,74.834595,64.83252,86.28519,2022-11-04
52.208,4.86,13.752575,13.058289,14.44686,4.641893,0.76927364,8.514512,4.9720674,0.9403579,9.003777,5.049552,1.0953251,9.003779,76.18524,66.24246,86.12802,2022-11-04
52.214,4.86,9.789806,9.73373,9.845883,17.904812,17.776926,18.032698,19.025318,18.80543,19.245207,19.137262,18.813986,19.460539,80.99259,80.92316,81.06203,2022-11-04
52.215,4.86,9.7631035,9.717708,9.803158,15.557706,14.338815,16.107975,16.716042,15.564138,17.335829,17.038914,16.054379,17.704994,81.518875,81.09712,81.98671,2022-11-04
52.216,4.86,14.582379,12.855344,16.364157,4.5656505,1.1231043,8.081867,4.8630385,1.2518673,8.546271,4.9058285,1.3303111,8.546271,66.18448,61.010147,71.020065,2022-11-04
52.205,4.861,11.907377,9.674982,14.139772,13.079241,10.232292,15.926189,13.830805,10.820264,16.841345,13.830805,10.820264,16.841345,72.929726,65.43526,80.424194,2022-11-04
52.206,4.861,12.773454,9.717708,14.350728,15.080203,4.9458265,24.334188,15.952527,5.238449,25.741405,15.959589,5.248736,25.752302,70.12436,65.024796,80.27008,2022-11-04
52.208,4.861,12.286564,9.691004,14.673838,9.427672,1.0039737,15.70582,10.129559,1.2290963,17.055212,10.325161,1.4335922,17.60105,75.80346,65.17891,86.118866,2022-11-04
52.209,4.861,12.689403,9.717708,14.828717,8.936539,1.2218671,16.14413,9.489061,1.49626,17.073767,9.536707,1.7456402,17.076159,73.046234,64.28778,86.01358,2022-11-04
52.21,4.861,13.034255,9.645609,15.707255,8.122262,2.0143733,16.88311,8.594971,2.1357956,17.853466,8.602282,2.142724,17.853725,70.27029,62.597076,80.842285,2022-11-04
52.211,4.861,13.40187,9.65896,15.864805,7.8495364,1.6097214,16.828419,8.314927,1.7022192,17.79542,8.33244,1.7022192,17.79542,68.01607,60.53253,81.666275,2022-11-04
52.212,4.861,13.979849,9.674982,16.091784,6.020857,0.8694043,17.291153,6.3785844,0.928348,18.284744,6.3929434,0.93932325,18.284744,67.72089,59.67192,81.34126,2022-11-04
52.214,4.861,15.49897,15.49897,15.49897,4.765348,4.765348,4.765348,5.167091,5.167091,5.167091,5.323321,5.323321,5.323321,60.152588,60.152588,60.152588,2022-11-04
52.215,4.861,15.493942,11.691081,19.678034,5.5340185,0.46522522,30.29075,5.8713574,0.491958,32.11771,5.8949785,0.49195784,32.223206,67.13143,54.01541,76.97717,2022-11-04
52.216,4.861,13.039597,13.039597,13.039597,8.564794,8.564794,8.564794,9.056948,9.056948,9.056948,9.056948,9.056948,9.056948,70.69656,70.69656,70.69656,2022-11-04
52.205,4.862,9.747081,9.747081,9.747081,16.234446,16.234446,16.234446,17.167316,17.167316,17.167316,17.167316,17.167316,17.167316,80.320435,80.320435,80.320435,2022-11-04
52.206,4.862,11.986152,9.73373,14.238574,15.969859,15.814778,16.12494,16.88784,16.723534,17.052147,16.888226,16.723534,17.052916,72.612335,64.96832,80.25635,2022-11-04
52.209,4.862,14.144445,12.545586,15.74998,4.332929,0.8909274,7.738231,4.583823,0.9454097,8.182888,4.586163,0.9494252,8.182891,67.52384,61.600662,73.06172,2022-11-04
52.212,4.862,14.389448,12.502861,16.276035,4.944319,0.7602429,9.128395,5.229608,0.8062807,9.652935,5.231046,0.809154,9.652938,64.563965,59.85045,69.27748,2022-11-04
52.213,4.862,13.914233,9.65896,16.433584,6.1177573,0.91730744,16.807697,6.4855638,0.9738736,17.773506,6.505433,0.97858304,17.773506,67.92154,58.591583,81.21156,2022-11-04
52.214,4.862,13.8390255,9.747081,17.098495,6.744307,1.2420598,16.89381,7.161588,1.3240775,18.003584,7.197916,1.3370813,18.17337,68.37872,55.88768,81.149,2022-11-04
52.215,4.862,13.886313,11.60563,17.509727,7.458735,1.7509023,10.969654,7.905397,1.8657247,11.612112,7.9274645,1.8830831,11.626914,68.077614,54.096283,76.954285,2022-11-04
52.207,4.863,14.025616,12.74586,15.312046,4.2251406,0.632468,7.8064494,4.46904,0.6708917,8.255027,4.4704,0.6734333,8.255029,67.929344,63.1754,72.36743,2022-11-04
52.208,4.863,13.79156,12.601663,15.496299,5.1388636,0.79963654,8.226254,5.4353366,0.8481799,8.698955,5.4367805,0.8513487,8.6989565,68.25695,62.191193,72.303345,2022-11-04
52.209,4.863,14.522519,12.65774,15.525673,3.1637807,0.872969,7.731433,3.347583,0.92601824,8.175699,3.350032,0.92954445,8.175702,65.48306,62.2034,71.97832,2022-11-04
52.214,4.863,11.732915,11.717784,11.747158,9.977951,9.914049,10.048276,10.572763,10.4837475,10.661361,10.59898,10.48378,10.704952,76.76863,76.64758,76.83984,2022-11-04
52.207,4.864,13.439256,12.516212,15.226596,5.4684253,0.7856788,7.814135,5.7836466,0.83380336,8.263154,5.78486,0.83744043,8.263156,69.95701,64.96527,72.60852,2022-11-04
52.214,4.864,11.76585,11.747158,11.789883,10.462945,10.13065,10.792595,11.070707,10.712965,11.430367,11.078706,10.713198,11.451884,76.307816,76.09369,76.598755,2022-11-04
52.206,4.865,14.318685,12.460135,15.269321,3.372247,0.80344296,8.305136,3.5684316,0.8528086,8.782368,3.5713737,0.85671496,8.782371,66.798904,64.24658,71.88524,2022-11-04
52.207,4.865,13.430355,12.446784,15.269321,5.7894745,0.93999803,8.47005,6.1233664,0.99765503,8.956759,6.1248517,1.0021044,8.956762,69.84003,64.80963,72.43915,2022-11-04
52.214,4.865,11.7324705,11.661707,11.803234,11.375186,11.343622,11.40675,12.034565,12.00691,12.06222,12.041575,12.020908,12.0622425,77.0077,76.86426,77.15114,2022-11-04
52.205,4.866,14.313343,12.558937,15.226596,3.479039,0.66516083,8.726998,3.68119,0.7060095,9.228472,3.6839232,0.709218,9.228475,66.91487,64.15503,71.99968,2022-11-04
52.206,4.866,13.92214,12.601663,15.242618,4.41887,0.61819404,8.219546,4.674035,0.65620905,8.691861,4.6755586,0.6592531,8.691864,68.230705,64.5426,71.91881,2022-11-04
52.214,4.866,11.76852,11.747158,11.789883,10.998414,10.934566,11.062262,11.631185,11.564295,11.698073,11.632141,11.566019,11.698264,77.09925,76.99701,77.20149,2022-11-04
52.204,4.867,13.830014,12.574959,15.085069,4.6703463,0.85755366,8.483139,4.940403,0.91020584,8.9706,4.942466,0.91432863,8.970603,67.30372,63.93071,70.67673,2022-11-04
52.205,4.867,13.851377,12.516212,15.186541,4.976269,0.9176891,9.034848,5.264,0.97398764,9.554012,5.266179,0.97834355,9.554015,67.86372,63.965805,71.76164,2022-11-04
52.214,4.867,11.661707,11.648355,11.675059,10.80195,10.7731905,10.83071,11.422655,11.3922415,11.453068,11.422664,11.392251,11.453076,77.11757,77.00923,77.22591,2022-11-04
52.203,4.868,13.80064,12.615014,14.986266,5.5164557,1.6391525,9.393759,5.8384337,1.7429855,9.933882,5.8445315,1.754765,9.934298,66.97184,63.85289,70.09079,2022-11-04
52.204,4.868,14.261718,12.673762,15.085069,3.6765783,0.8717263,8.89704,3.8910923,0.92540765,9.408316,3.8950622,0.9297926,9.408358,65.68601,62.57419,70.33035,2022-11-04
52.213,4.868,11.760509,11.760509,11.760509,11.212165,11.212165,11.212165,11.856441,11.856441,11.856441,11.85645,11.85645,11.85645,77.34798,77.34798,77.34798,2022-11-04
52.202,4.869,12.801937,12.801937,12.801937,9.230209,9.230209,9.230209,9.789667,9.789667,9.789667,9.825173,9.825173,9.825173,68.84564,68.84564,68.84564,2022-11-04
52.203,4.869,14.228784,12.716487,15.01297,4.085922,1.3841468,9.435192,4.328557,1.4741304,9.980545,4.338145,1.4868908,9.984439,65.97034,63.706406,69.53688,2022-11-04
52.213,4.869,11.661707,11.661707,11.661707,11.947157,11.728219,12.166095,12.633732,12.402157,12.865307,12.633819,12.402176,12.865462,76.6926,76.62622,76.75897,2022-11-04
52.202,4.87,13.970875,12.914091,15.01297,5.2164974,1.4297979,9.102343,5.552237,1.5242478,9.677367,5.596193,1.53926,9.74086,66.104744,64.23285,67.89043,2022-11-04
52.213,4.87,11.655031,11.648355,11.661707,13.189951,13.035802,13.3441,13.954512,13.786126,14.122897,13.96263,13.787678,14.137583,76.62088,76.60791,76.63385,2022-11-04
52.201,4.871,14.095044,13.154421,14.970244,5.555597,1.4336795,9.661493,5.8842854,1.5311024,10.224004,5.8958306,1.5494735,10.232966,65.66071,64.29083,67.22667,2022-11-04
52.207,4.871,11.448081,11.418707,11.477454,12.741475,12.62243,12.860519,13.57743,13.526314,13.628545,13.704211,13.664006,13.744417,76.13259,75.97923,76.28595,2022-11-04
52.208,4.871,11.473004,11.418707,11.506828,12.585474,12.258679,12.863605,13.309815,12.963404,13.605888,13.311229,12.963796,13.609697,75.52859,75.32921,75.85716,2022-11-04
52.209,4.871,11.576256,11.576256,11.576256,12.58865,12.515206,12.662094,13.396971,13.349874,13.444068,13.500735,13.4909725,13.510498,75.40779,75.297165,75.51842,2022-11-04
52.21,4.871,11.577147,11.493476,11.618982,12.089963,12.009558,12.218803,12.845925,12.726653,12.923865,12.920746,12.759645,13.075116,75.65168,75.50926,75.86479,2022-11-04
52.211,4.871,11.5397625,11.506828,11.562905,12.03121,11.843,12.326392,12.733019,12.554594,13.035008,12.745819,12.59256,13.035403,75.91515,75.834274,76.017395,2022-11-04
52.212,4.871,11.68129,11.635004,11.733806,12.045271,11.816671,12.207264,12.743984,12.513245,12.908924,12.752012,12.534707,12.909184,76.14506,75.91972,76.5072,2022-11-04
52.213,4.871,11.60563,11.60563,11.60563,12.243998,12.243998,12.243998,13.050255,13.050255,13.050255,13.175687,13.175687,13.175687,76.72998,76.72998,76.72998,2022-11-04
52.2,4.872,14.858091,14.858091,14.858091,1.0712405,1.0712405,1.0712405,1.1442643,1.1442643,1.1442643,1.1582711,1.1582711,1.1582711,64.6723,64.6723,64.6723,2022-11-04
52.201,4.872,14.275959,13.651102,14.900816,5.100534,1.273739,8.927329,5.400442,1.3605703,9.440314,5.408773,1.3772292,9.440317,65.15907,65.13466,65.18349,2022-11-04
52.207,4.872,11.448081,11.448081,11.448081,13.050935,13.050935,13.050935,13.930694,13.930694,13.930694,14.089264,14.089264,14.089264,75.79613,75.79613,75.79613,2022-11-04
52.199,4.873,14.724575,14.703212,14.745937,4.625632,0.6900066,8.561257,4.895701,0.738116,9.053286,4.900917,0.748449,9.053385,62.88624,61.036087,64.73639,2022-11-04
52.2,4.873,14.340714,13.723201,14.815365,4.707595,0.9446643,8.542438,4.983325,1.0091826,9.033306,4.9897037,1.0216846,9.033309,64.31525,63.07469,65.31166,2022-11-04
52.207,4.873,11.405355,11.405355,11.405355,13.880063,13.8563795,13.903747,14.75525,14.742849,14.767652,14.850047,14.791914,14.90818,75.533676,75.530624,75.53673,2022-11-04
52.199,4.874,14.673838,14.673838,14.673838,0.5788947,0.5788947,0.5788947,0.6204699,0.6204699,0.6204699,0.6306202,0.6306202,0.6306202,65.13771,65.13771,65.13771,2022-11-04
52.207,4.874,11.493476,11.493476,11.493476,13.608761,13.608761,13.608761,14.39075,14.39075,14.39075,14.390761,14.390761,14.390761,75.2285,75.2285,75.2285,2022-11-04
52.199,4.875,14.703212,14.703212,14.703212,0.65556335,0.65556335,0.65556335,0.7041044,0.7041044,0.7041044,0.71738225,0.71738225,0.71738225,66.97336,66.97336,66.97336,2022-11-04
52.207,4.875,11.448081,11.434729,11.461432,13.135734,12.868505,13.402963,13.890543,13.607958,14.173127,13.8905525,13.607968,14.173138,74.98969,74.75546,75.22392,2022-11-04
52.199,4.876,14.667162,14.660486,14.673838,0.7344369,0.70473814,0.7641357,0.7892457,0.7574331,0.82105833,0.8046429,0.7723329,0.83695287,67.00007,66.87875,67.12138,2022-11-04
52.207,4.876,11.52018,11.52018,11.52018,12.820575,12.820575,12.820575,13.557274,13.557274,13.557274,13.557284,13.557284,13.557284,75.082016,75.082016,75.082016,2022-11-04
52.199,4.877,14.721904,14.703212,14.759288,0.52870286,0.49074054,0.57485306,0.5685882,0.52773273,0.6179486,0.5801972,0.53847253,0.6302397,66.27094,65.33455,67.60661,2022-11-04
52.207,4.877,11.457427,11.378652,11.536202,12.430323,12.366618,12.494028,13.144597,13.077231,13.211963,13.144608,13.077242,13.211973,74.686035,74.54184,74.83023,2022-11-04
52.207,4.878,11.461432,11.461432,11.461432,12.13448,12.13448,12.13448,12.831756,12.831756,12.831756,12.831765,12.831765,12.831765,74.32059,74.32059,74.32059,2022-11-04
52.207,4.879,11.434729,11.434729,11.434729,12.191652,12.191652,12.191652,12.892212,12.892212,12.892212,12.892222,12.892222,12.892222,74.41214,74.41214,74.41214,2022-11-04
52.207,4.88,11.55623,11.536202,11.576256,12.7121105,12.401374,13.022848,13.442577,13.113984,13.77117,13.442587,13.113995,13.77118,74.53192,74.44571,74.61813,2022-11-04
52.207,4.881,11.618982,11.618982,11.618982,12.51969,12.51969,12.51969,13.2390995,13.2390995,13.2390995,13.239109,13.239109,13.239109,74.65933,74.65933,74.65933,2022-11-04
52.207,4.882,11.521515,11.493476,11.549553,12.273496,12.143979,12.403013,12.978765,12.841812,13.115718,12.978784,12.841838,13.115728,74.600586,74.56473,74.636444,2022-11-04
52.207,4.883,11.592278,11.592278,11.592278,11.77691,11.77691,11.77691,12.453777,12.453777,12.453777,12.45396,12.45396,12.45396,74.95383,74.95383,74.95383,2022-11-04
52.207,4.884,11.55623,11.536202,11.576256,12.746574,12.230528,13.26262,13.48681,12.93472,14.038899,13.496333,12.936442,14.056224,74.82489,74.70511,74.94467,2022-11-04
52.207,4.885,11.618982,11.618982,11.618982,14.025245,14.025245,14.025245,14.831166,14.831166,14.831166,14.831178,14.831178,14.831178,74.46402,74.46402,74.46402,2022-11-04
52.207,4.886,11.590943,11.562905,11.618982,12.8815,12.505649,13.257352,13.6217,13.224251,14.019149,13.621711,13.224261,14.01916,74.37018,74.34042,74.39993,2022-11-04
52.207,4.887,11.592278,11.592278,11.592278,12.655836,12.655836,12.655836,13.383068,13.383068,13.383068,13.383079,13.383079,13.383079,74.724945,74.724945,74.724945,2022-11-04
52.207,4.888,11.590943,11.562905,11.618982,11.983678,11.648909,12.318447,12.672286,12.318281,13.026292,12.672297,12.318291,13.026302,74.21149,74.17105,74.25192,2022-11-04
